,value
2017-01-01,0.8226668603559602
2017-02-01,0.8262140062792849
2017-03-01,0.8294310241035743
2017-04-01,0.8330073355093298
2017-05-01,0.8364829634479842
2017-06-01,0.8400896811568282
2017-07-01,0.8435948593735588
2017-08-01,0.8472322419041614
2017-09-01,0.8508853079723377
2017-10-01,0.8544355297085857
2017-11-01,0.8581196546587971
2017-12-01,0.8617000608800904
2018-01-01,0.8654155087793249
2018-02-01,0.8691469768156335
2018-03-01,0.8725311621418238
2018-04-01,0.8762933112010748
2018-05-01,0.8799495449280013
2018-06-01,0.8837436803082356
2018-07-01,0.887430999849078
2018-08-01,0.8912573935024998
2018-09-01,0.8951002856649816
2018-10-01,0.8988349893442145
2018-11-01,0.9027105543169109
2018-12-01,0.9064770109726423
2019-01-01,0.9103855265443863
2019-02-01,0.9143108947155782
2019-03-01,0.9178709341519564
2019-04-01,0.9218285776393902
2019-05-01,0.9256748020632536
2019-06-01,0.9296660939928232
2019-07-01,0.9335450195582571
2019-08-01,0.937570246013755
2019-09-01,0.9416128282985684
2019-10-01,0.9455416002480121
2019-11-01,0.9496185531365755
2019-12-01,0.9535807280582741
2020-01-01,0.9576923437742995
2020-02-01,0.9618216878098041
2020-03-01,0.9657007398329757
2020-04-01,0.9698646141878609
2020-05-01,0.9739112634862401
2020-06-01,0.9781105396871319
2020-07-01,0.982191594167583
2020-08-01,0.9864265732059603
2020-09-01,0.9906798124774348
2020-10-01,0.9948133108125994
2020-11-01,0.9991027117231832
2020-12-01,1.0032713536431577
2021-01-01,1.007597223644198
2021-02-01,1.0119417457787785
2021-03-01,1.0158819290830698
2021-04-01,1.0202621729180619
2021-05-01,1.024519100272462
2021-06-01,1.0289365855572434
2021-07-01,1.0332297059073543
2021-08-01,1.0376847492739745
2021-09-01,1.042159001739293
2021-10-01,1.0465072911102986
2021-11-01,1.0510195843000174
2021-12-01,1.0554048434394616
2022-01-01,1.0599555007811752
2022-02-01,1.0645257794865488
2022-03-01,1.0686707085013039
2022-04-01,1.073278565131625
2022-05-01,1.0777566973255626
2022-06-01,1.0824037306017054
2022-07-01,1.086919936506042
2022-08-01,1.0916064795133653
2022-09-01,1.0963132297913638
2022-10-01,1.100887471491948
2022-11-01,1.1056342392234841
2022-12-01,1.1102473717710246
2023-01-01,1.1150344971901225
2023-02-01,1.1198422635675878
2023-03-01,1.1242025775962898
2023-04-01,1.1290498745791613
2023-05-01,1.1337607061900525
2023-06-01,1.1386492155743344
2023-07-01,1.1434000993388298
2023-08-01,1.1483301715181613
2023-09-01,1.153281501008654
2023-10-01,1.1580934363124264
2023-11-01,1.163086862703356
2023-12-01,1.1679397097585646
2024-01-01,1.1729755909637058
2024-02-01,1.17803318570363
2024-03-01,1.1827842243527713
2024-04-01,1.187884111611838
2024-05-01,1.1928404223551008
2024-06-01,1.1979836695736685
2024-07-01,1.2029821195686812
2024-08-01,1.2081690953992308
2024-09-01,1.2133784362490345
2024-10-01,1.218441119149191
2024-11-01,1.2236947505483349
2024-12-01,1.228800477091295
2025-01-01,1.234098775604265
2025-02-01,1.2394199191337012
2025-03-01,1.2442458309934974
2025-04-01,1.2496107262381075
2025-05-01,1.2548245842288055
2025-06-01,1.2602350925681214
2025-07-01,1.2654932795135272
2025-08-01,1.2709497887565018
2025-09-01,1.2764298251833823
2025-10-01,1.2817555828004226
2025-11-01,1.2872822112685505
2025-12-01,1.2926532492266762
2026-01-01,1.2982268658681475
2026-02-01,1.303824514633071
2026-03-01,1.3089011977580753
2026-04-01,1.314544871730372
2026-05-01,1.3200296600245922
2026-06-01,1.3257213173075875
2026-07-01,1.3312527380441006
2026-08-01,1.3369927865986573
2026-09-01,1.3427575848919124
2026-10-01,1.348360087508576
2026-11-01,1.3541738989285594
2026-12-01,1.3598240348112585
2027-01-01,1.3656872760744747
2027-02-01,1.3715757982543613
2027-03-01,1.376916283596917
2027-04-01,1.3828532226149863
2027-05-01,1.3886230196992346
2027-06-01,1.394610435408711
2027-07-01,1.4004292881201121
2027-08-01,1.4064676096809325
2027-09-01,1.4125319670634688
2027-10-01,1.4184255953182148
2027-11-01,1.4245415127210324
2027-12-01,1.4304852494329774
2028-01-01,1.4366531652266272
2028-02-01,1.4428476756218318
2028-03-01,1.4486667180349775
2028-04-01,1.4549130280430296
2028-05-01,1.460983486432795
2028-06-01,1.467282903447967
2028-07-01,1.473404973729636
2028-08-01,1.4797579492751805
2028-09-01,1.4861383173563834
2028-10-01,1.4923390596984065
2028-11-01,1.4987736745673423
2028-12-01,1.5050271364937746
2029-01-01,1.51151645936427
2029-02-01,1.518033762668006
2029-03-01,1.5239445093211264
2029-04-01,1.5305153994518808
2029-05-01,1.5369013000989895
2029-06-01,1.5435280568627663
2029-07-01,1.5499682513362623
2029-08-01,1.5566513497190404
2029-09-01,1.563363264049471
2029-10-01,1.5698862186588372
2029-11-01,1.576655198629891
2029-12-01,1.583233612317728
2030-01-01,1.5900601431095156
2030-02-01,1.596916108295753
2030-03-01,1.6031339980255792
2030-04-01,1.6100463345978575
2030-05-01,1.6167640689856766
2030-06-01,1.6237351752166953
2030-07-01,1.6305100247280846
2030-08-01,1.6375404002857579
2030-09-01,1.6446010891685452
2030-10-01,1.6514629993220256
2030-11-01,1.6585837191757857
2030-12-01,1.6655039702554957
2031-01-01,1.672685231471994
2031-02-01,1.6798974565970637
2031-03-01,1.6864384496324982
2031-04-01,1.6937099753980593
2031-05-01,1.7007767867687802
2031-06-01,1.7081101360701751
2031-07-01,1.7152370304661222
2031-08-01,1.7226327289357566
2031-09-01,1.7300603159169388
2031-10-01,1.7372787949305497
2031-11-01,1.7447695323019925
2031-12-01,1.7520493838404843
2032-01-01,1.7596038085156973
