,value
2017-01-01,1.9498585879917383
2017-02-01,1.9582659194095395
2017-03-01,1.9658907918028428
2017-04-01,1.9743672503110021
2017-05-01,1.982605072096988
2017-06-01,1.9911535986488036
2017-07-01,1.999461459555436
2017-08-01,2.0080826668835616
2017-09-01,2.0167410468290634
2017-10-01,2.0251556684399334
2017-11-01,2.033887663150765
2017-12-01,2.042373827059284
2018-01-01,2.0511800624185446
2018-02-01,2.0600242681925134
2018-03-01,2.0680453556333918
2018-04-01,2.076962280583196
2018-05-01,2.0856281684117977
2018-06-01,2.09462090631296
2018-07-01,2.1033604727399706
2018-08-01,2.112429668164876
2018-09-01,2.1215379678264172
2018-10-01,2.1303898426173937
2018-11-01,2.139575582325035
2018-12-01,2.14850271700176
2019-01-01,2.1577665551616767
2019-02-01,2.1670703368119018
2019-03-01,2.1755082280205102
2019-04-01,2.184888507589379
2019-05-01,2.1940047052698946
2019-06-01,2.2034647372963283
2019-07-01,2.212658442173014
2019-08-01,2.222198904723636
2019-09-01,2.231780503503847
2019-10-01,2.241092352680037
2019-11-01,2.250755415562092
2019-12-01,2.2601464353910137
2020-01-01,2.2698916549941774
2020-02-01,2.2796788936911607
2020-03-01,2.288872898293916
2020-04-01,2.2987419796456052
2020-05-01,2.3083332179308345
2020-06-01,2.318286207601666
2020-07-01,2.327958991945169
2020-08-01,2.3379966033354855
2020-09-01,2.348077494544207
2020-10-01,2.3578745796289056
2020-11-01,2.3680411799939947
2020-12-01,2.377921561275438
2021-01-01,2.388174599508209
2021-02-01,2.3984718464292385
2021-03-01,2.407810742432426
2021-04-01,2.4181926557812408
2021-05-01,2.42828228836574
2021-06-01,2.4387524702035392
2021-07-01,2.4489278862648143
2021-08-01,2.459487087062719
2021-09-01,2.47009181664982
2021-10-01,2.4803979925537094
2021-11-01,2.4910928850448237
2021-12-01,2.5014866855072784
2022-01-01,2.51227250748011
2022-02-01,2.52310483537932
2022-03-01,2.5329290130939044
2022-04-01,2.5438504069847183
2022-05-01,2.5544643321800677
2022-06-01,2.565478581299389
2022-07-01,2.5761827475811083
2022-08-01,2.5872906413971637
2022-09-01,2.598446429837599
2022-10-01,2.6092881507008587
2022-11-01,2.6205387872252635
2022-12-01,2.631472685925733
2023-01-01,2.642818976945871
2023-02-01,2.654214190503036
2023-03-01,2.6645488668646524
2023-04-01,2.676037774593971
2023-05-01,2.6872032364786334
2023-06-01,2.6987898245190167
2023-07-01,2.7100502167326326
2023-08-01,2.7217353155758373
2023-09-01,2.733470797815679
2023-10-01,2.7448758924281718
2023-11-01,2.7567111513902813
2023-12-01,2.7682132137229187
2024-01-01,2.7801490977230374
2024-02-01,2.792136446446378
2024-03-01,2.8033972057626104
2024-04-01,2.8154847948573964
2024-05-01,2.8272320835026754
2024-06-01,2.8394224429817845
2024-07-01,2.851269608729053
2024-08-01,2.863563612360762
2024-09-01,2.8759106248432764
2024-10-01,2.88791003336069
2024-11-01,2.900362021881695
2024-12-01,2.912463451059747
2025-01-01,2.9250213081403014
2025-02-01,2.9376333117456475
2025-03-01,2.9490715331426323
2025-04-01,2.9617872356590236
2025-05-01,2.9741449545239025
2025-06-01,2.9869687677333605
2025-07-01,2.999431553663901
2025-08-01,3.0123643967387594
2025-09-01,3.02535300318978
2025-10-01,3.03797594295747
2025-11-01,3.0510749803692323
2025-12-01,3.0638052421480397
2026-01-01,3.07701564942012
2026-02-01,3.0902830168598685
2026-03-01,3.1023156082608634
2026-04-01,3.115692063169899
2026-05-01,3.128691932344371
2026-06-01,3.142182115756344
2026-07-01,3.155292511648819
2026-08-01,3.1688973904994744
2026-09-01,3.182560930386422
2026-10-01,3.1958398022697754
2026-11-01,3.2096195114965633
2026-12-01,3.2230112822182306
2027-01-01,3.236908148472941
2027-02-01,3.2508649347449254
2027-03-01,3.263522781694929
2027-04-01,3.2775943240027794
2027-05-01,3.2912697118636975
2027-06-01,3.3054608924054145
2027-07-01,3.3192525503393138
2027-08-01,3.333564386296006
2027-09-01,3.34793793152168
2027-10-01,3.36190682004841
2027-11-01,3.376402571179277
2027-12-01,3.390490225162972
2028-01-01,3.405109221210844
2028-02-01,3.4197912509297352
2028-03-01,3.433583358488622
