,value
2017-01-01,3.3037873740910917
2017-02-01,3.3180325278468517
2017-03-01,3.330951904306862
2017-04-01,3.3453141851249333
2017-05-01,3.359272126369577
2017-06-01,3.3737565173212607
2017-07-01,3.387833130947538
2017-08-01,3.402440670230383
2017-09-01,3.417111193785373
2017-10-01,3.431368699846046
2017-11-01,3.446163954257796
2017-12-01,3.4605426796423435
2018-01-01,3.475463725390161
2018-02-01,3.4904491071762296
2018-03-01,3.5040398196396128
2018-04-01,3.5191484148199557
2018-05-01,3.533831659527927
2018-06-01,3.5490687101116674
2018-07-01,3.563876793833435
2018-08-01,3.579243391966496
2018-09-01,3.5946762472548537
2018-10-01,3.6096746232148167
2018-11-01,3.6252386908116616
2018-12-01,3.6403645850756927
2019-01-01,3.6560609805665467
2019-02-01,3.6718250552213005
2019-03-01,3.6861219886556715
2019-04-01,3.702015679303767
2019-05-01,3.7174619167807244
2019-06-01,3.733490737824418
2019-07-01,3.7490683013871156
2019-08-01,3.7652334017240583
2019-09-01,3.7814682021699055
2019-10-01,3.797245946221294
2019-11-01,3.813618777226267
2019-12-01,3.829530665878964
2020-01-01,3.84604270099831
2020-02-01,3.862625932127707
2020-03-01,3.8782040035381087
2020-04-01,3.894925906636307
2020-05-01,3.9111770399973564
2020-06-01,3.9280411150700107
2020-07-01,3.944430417854928
2020-08-01,3.961437873668182
2020-09-01,3.9785186616289443
2020-10-01,3.9951185762099612
2020-11-01,4.012344587434808
2020-12-01,4.029085636826733
2021-01-01,4.046458106024303
2021-02-01,4.063905481221206
2021-03-01,4.079729052680847
2021-04-01,4.097319884370876
2021-05-01,4.114415483481076
2021-06-01,4.132155874898786
2021-07-01,4.14939682319955
2021-08-01,4.167288045922803
2021-09-01,4.185256411388527
2021-10-01,4.2027189156112055
2021-11-01,4.220840050649925
2021-12-01,4.2384510235420905
2022-01-01,4.2567262270222255
2022-02-01,4.275080228879499
2022-03-01,4.291726048475935
2022-04-01,4.310230961327646
2022-05-01,4.328214907581953
2022-06-01,4.346877151808078
2022-07-01,4.3650140001054405
2022-08-01,4.383834913359475
2022-09-01,4.402736977962786
2022-10-01,4.42110689500295
2022-11-01,4.440169667620783
2022-12-01,4.458695768281965
2023-01-01,4.477920615276485
2023-02-01,4.497228355287523
2023-03-01,4.514739149910835
2023-04-01,4.5342056427795905
2023-05-01,4.553124097803775
2023-06-01,4.572756097535632
2023-07-01,4.591835399928004
2023-08-01,4.611634313685617
2023-09-01,4.631518595700546
2023-10-01,4.65084307790306
2023-11-01,4.670896418883232
2023-12-01,4.690385200554171
2024-01-01,4.710609037862713
2024-02-01,4.730920075598936
2024-03-01,4.75
2024-04-01,4.7704808822960265
2024-05-01,4.790385168763308
2024-06-01,4.811040182404167
2024-07-01,4.831113697917362
2024-08-01,4.85194432339226
2024-09-01,4.872864765622633
2024-10-01,4.893196237146023
2024-11-01,4.914294547921675
2024-12-01,4.93479888047847
2025-01-01,4.956076572062816
2025-02-01,4.977446008046503
2025-03-01,4.996826619371932
2025-04-01,5.018371759970881
2025-05-01,5.039310342804422
2025-06-01,5.061038663222133
2025-07-01,5.082155268834915
2025-08-01,5.104068326491997
2025-09-01,5.12607586809742
2025-10-01,5.147463834017225
2025-11-01,5.16965848683987
2025-12-01,5.191228296257186
2026-01-01,5.213611651142964
2026-02-01,5.236091517788069
2026-03-01,5.256479213487143
2026-04-01,5.279143914974079
2026-05-01,5.301170539831881
2026-06-01,5.324027939801873
2026-07-01,5.346241838125394
2026-08-01,5.369293574928077
2026-09-01,5.392444705395636
2026-10-01,5.414944064857174
2026-11-01,5.438292029495471
2026-12-01,5.460982681678886
2027-01-01,5.484529153999751
2027-02-01,5.508177153168633
2027-03-01,5.529624264869011
2027-04-01,5.553466703544807
2027-05-01,5.576637908897309
2027-06-01,5.600683059343558
2027-07-01,5.624051269546295
2027-08-01,5.64830085524701
2027-09-01,5.67265499945519
2027-10-01,5.696323504355449
2027-11-01,5.720884710926563
2027-12-01,5.744754448787827
2028-01-01,5.769524478195237
2028-02-01,5.794401310140913
2028-03-01,5.817770282176
2028-04-01,5.84285513867591
2028-05-01,5.867233784212178
2028-06-01,5.8925319156938025
2028-07-01,5.917117831906745
2028-08-01,5.942631051664008
2028-09-01,5.9682542784214485
2028-10-01,5.993156137541803
2028-11-01,6.018997216580686
2028-12-01,6.044110794813274
2029-01-01,6.07017157834437
