,value
2017-01-01,1.8535420574838568
2017-02-01,1.8615340946859753
2017-03-01,1.868782323737545
2017-04-01,1.8768400733816217
2017-05-01,1.8846709741640773
2017-06-01,1.8927972319300965
2017-07-01,1.900694712133535
2017-08-01,1.9088900604871955
2017-09-01,1.9171207452545413
2017-10-01,1.9251197125384325
2017-11-01,1.9334203757464876
2017-12-01,1.941487351376419
2018-01-01,1.949858587991738
2018-02-01,1.9582659194095395
2018-03-01,1.9658907918028423
2018-04-01,1.9743672503110015
2018-05-01,1.9826050720969879
2018-06-01,1.9911535986488036
2018-07-01,1.999461459555436
2018-08-01,2.0080826668835616
2018-09-01,2.0167410468290634
2018-10-01,2.0251556684399334
2018-11-01,2.0338876631507645
2018-12-01,2.042373827059284
2019-01-01,2.0511800624185446
2019-02-01,2.060024268192513
2019-03-01,2.0680453556333913
2019-04-01,2.0769622805831958
2019-05-01,2.0856281684117977
2019-06-01,2.0946209063129597
2019-07-01,2.1033604727399697
2019-08-01,2.112429668164876
2019-09-01,2.1215379678264163
2019-10-01,2.1303898426173933
2019-11-01,2.1395755823250346
2019-12-01,2.14850271700176
2020-01-01,2.1577665551616767
2020-02-01,2.1670703368119018
2020-03-01,2.1758101881595118
2020-04-01,2.1851917697094465
2020-05-01,2.194309232716511
2020-06-01,2.203770577793638
2020-07-01,2.2129655587548567
2020-08-01,2.222507345519913
2020-09-01,2.23209027422426
2020-10-01,2.2414034158833895
2020-11-01,2.2510678199967833
2020-12-01,2.2604601432975175
2021-01-01,2.2702067155353562
2021-02-01,2.279995312699257
2021-03-01,2.2888728982939157
2021-04-01,2.2987419796456052
2021-05-01,2.308333217930834
2021-06-01,2.3182862076016657
2021-07-01,2.327958991945168
2021-08-01,2.3379966033354855
2021-09-01,2.348077494544206
2021-10-01,2.3578745796289056
2021-11-01,2.368041179993994
2021-12-01,2.3779215612754374
2022-01-01,2.388174599508209
2022-02-01,2.3984718464292385
2022-03-01,2.407810742432426
2022-04-01,2.4181926557812403
2022-05-01,2.42828228836574
2022-06-01,2.4387524702035384
2022-07-01,2.448927886264814
