,value
2017-01-01,1.9661911105058034
2017-02-01,1.9746688639175431
2017-03-01,1.9823576042245492
2017-04-01,1.9909050637531296
2017-05-01,1.9992118876763043
2017-06-01,2.0078320189092125
2017-07-01,2.0162094686189187
2017-08-01,2.024902889421217
2017-09-01,2.0336337942084004
2017-10-01,2.042118898877762
2017-11-01,2.0509240350466893
2017-12-01,2.0594812812705867
2018-01-01,2.068361279946918
2018-02-01,2.077279567088024
2018-03-01,2.0853678412428627
2018-04-01,2.0943594566745287
2018-05-01,2.1030979322327927
2018-06-01,2.1121659956448093
2018-07-01,2.1209787669525797
2018-08-01,2.1301239283164377
2018-09-01,2.139308521464185
2018-10-01,2.148234541859979
2018-11-01,2.157497223711788
2018-12-01,2.166499134389702
2019-01-01,2.1758405688667284
2019-02-01,2.185222281411124
2019-03-01,2.1937308505904247
2019-04-01,2.2031897018199205
2019-05-01,2.212382259142503
2019-06-01,2.2219215308568847
2019-07-01,2.2311922445960644
2019-08-01,2.240812620541618
2019-09-01,2.2504744772845156
2019-10-01,2.2598643249305703
2019-11-01,2.2696083281398107
2019-12-01,2.2790780095925705
2020-01-01,2.2889048576889763
2020-02-01,2.298774076842057
2020-03-01,2.3080450928178906
2020-04-01,2.3179968401610327
2020-05-01,2.3276684171519486
2020-06-01,2.3377047756521314
2020-07-01,2.3474585817523073
2020-08-01,2.3575802707855003
2020-09-01,2.367745602160109
2020-10-01,2.377624750176809
2020-11-01,2.387876508629965
2020-12-01,2.397839650554011
2021-01-01,2.408178570900904
2021-02-01,2.4185620702395223
2021-03-01,2.427979191263831
2021-04-01,2.438448066218247
2021-05-01,2.448622212188671
2021-06-01,2.4591800949918863
2021-07-01,2.469440742983792
2021-08-01,2.4800883903930684
2021-09-01,2.4907819479525175
2021-10-01,2.501174451065478
2021-11-01,2.5119589267568676
2021-12-01,2.522439788394479
2022-01-01,2.5333159552165676
2022-02-01,2.544239017510765
2022-03-01,2.5541454850922625
2022-04-01,2.5651583594179685
2022-05-01,2.5758611896104715
2022-06-01,2.586967696944222
2022-07-01,2.597761524105898
2022-08-01,2.6089624605287103
2022-09-01,2.620211692753729
2022-10-01,2.631144226689887
2022-11-01,2.642489101471088
2022-12-01,2.653514585349986
2023-01-01,2.6649559158538483
2023-02-01,2.6764465786826275
2023-03-01,2.686867820980559
2023-04-01,2.6984529627882394
2023-05-01,2.7097119494847695
2023-06-01,2.721395589799198
2023-07-01,2.7327503019858
2023-08-01,2.7445332782551484
2023-09-01,2.7563670599455636
2023-10-01,2.7678676865959586
2023-11-01,2.7798020807644104
2023-12-01,2.7914004873617873
2024-01-01,2.8034363494297296
2024-02-01,2.8155241073027977
2024-03-01,2.8268791896669625
2024-04-01,2.8390680275508906
2024-05-01,2.8509137145402645
2024-06-01,2.8632061836399756
2024-07-01,2.875152584327915
2024-08-01,2.8875495657305965
2024-09-01,2.9000000000000004
2024-10-01,2.9120999186831114
2024-11-01,2.924656208297599
2024-12-01,2.9368590021929286
2025-01-01,2.949522047149548
2025-02-01,2.9622396921763277
2025-03-01,2.973773723089776
2025-04-01,2.9865959356366436
2025-05-01,2.9990571659678547
2025-06-01,3.011988394771064
2025-07-01,3.024555572236996
2025-08-01,3.037596744168107
2025-09-01,3.0506941465639175
2025-10-01,3.0634228193571813
2025-11-01,3.0766315777121744
2025-12-01,3.089468471473625
2026-01-01,3.1027895325518435
2026-02-01,3.1161680309109037
2026-03-01,3.128301410426057
2026-04-01,3.1417899099994107
2026-05-01,3.154898669458173
2026-06-01,3.168501850153976
2026-07-01,3.1817220621312687
2026-08-01,3.19544089898457
2026-09-01,3.2092188882342563
2026-10-01,3.2226089874011326
2026-11-01,3.236504119055254
2026-12-01,3.250008062730469
2027-01-01,3.2640213327502416
2027-02-01,3.2780950246929312
2027-03-01,3.290858897060144
2027-04-01,3.3050483062650953
2027-05-01,3.318838242730461
2027-06-01,3.3331482922902325
2027-07-01,3.347055472736943
2027-08-01,3.361487188352817
2027-09-01,3.3759811301305547
2027-10-01,3.390067025699622
2027-11-01,3.4046841970109893
2027-12-01,3.418889852847371
2028-01-01,3.433631301407212
2028-02-01,3.4484363116244907
2028-03-01,3.462343945462364
2028-04-01,3.477272757844548
2028-05-01,3.491781281157968
2028-06-01,3.506837020404887
2028-07-01,3.521468897226205
2028-08-01,3.5366526424879328
2028-09-01,3.5519018564864013
2028-10-01,3.566721761187738
2028-11-01,3.5821006261505928
2028-12-01,3.5970465317682287
2029-01-01,3.6125561500062235
2029-02-01,3.628132642068553
2029-03-01,3.642259450970018
2029-04-01,3.6579640166767353
2029-05-01,3.6732264536241606
2029-06-01,3.6890645417595977
2029-07-01,3.7044567420947843
2029-08-01,3.720429487885429
2029-09-01,3.736471104397439
2029-10-01,3.752061103199164
2029-11-01,3.7682391077932946
2029-12-01,3.7839616549597834
2030-01-01,3.8002772072267117
2030-02-01,3.8166631083158653
2030-03-01,3.831523995634944
2030-04-01,3.848044625523155
2030-05-01,3.864100152094814
2030-06-01,3.8807612427043114
2030-07-01,3.896953275623377
2030-08-01,3.9137560211709883
2030-09-01,3.9306312162036137
2030-10-01,3.9470313258896
2030-11-01,3.96404999620629
2030-12-01,3.9805895419338353
2031-01-01,3.9977529073816545
2031-02-01,4.01499027722264
2031-03-01,4.030623388242315
2031-04-01,4.0480024878621474
2031-05-01,4.064892315769789
2031-06-01,4.082419174941432
2031-07-01,4.099452602543902
2031-08-01,4.117128477539869
2031-09-01,4.134880566749577
2031-10-01,4.152132883515799
2031-11-01,4.1700359034873244
2031-12-01,4.187434901879688
2032-01-01,4.205490135847618
2032-02-01,4.223623219735911
2032-03-01,4.240657202649042
2032-04-01,4.258941918654358
2032-05-01,4.276711867237741
2032-06-01,4.295152042472881
2032-07-01,4.313073073660991
2032-08-01,4.331670029862215
2032-09-01,4.3503471717626
2032-10-01,4.368498498321783
2032-11-01,4.387334435912202
2032-12-01,4.4056400876053585
2033-01-01,4.424636170989126
2033-02-01,4.443714161014553
2033-03-01,4.461016588174325
2033-04-01,4.480251441998119
2033-05-01,4.4989447792836605
2033-06-01,4.518343170542782
2033-07-01,4.537195441213803
2033-08-01,4.556758760326553
2033-09-01,4.57640643186795
2033-10-01,4.595500964863284
2033-11-01,4.615315683674366
2033-12-01,4.634572561077589
2034-01-01,4.654555747417763
2034-02-01,4.67462509655527
2034-03-01,4.692826618368258
2034-04-01,4.713060982495935
2034-05-01,4.732725690991363
2034-06-01,4.753132090531694
2034-07-01,4.772963991147391
2034-08-01,4.793543888769677
2034-09-01,4.814212522067936
2034-10-01,4.834299273805949
2034-11-01,4.855143634734493
2034-12-01,4.875401166863841
2035-01-01,4.896422749483725
2035-02-01,4.91753497222136
2035-03-01,4.936682308791513
2035-04-01,4.957968121275562
2035-05-01,4.978654676827592
2035-06-01,5.00012146428626
2035-07-01,5.020983899846102
2035-08-01,5.042633200954099
2035-09-01,5.064375848754262
2035-10-01,5.085506378392414
2035-11-01,5.107433885245371
2035-12-01,5.128744069621521
2036-01-01,5.150858007224966
2036-02-01,5.173067294923812
2036-03-01,5.1939304106246755
2036-04-01,5.216325416391782
2036-05-01,5.238089938241087
2036-06-01,5.26067534950027
2036-07-01,5.282624916378614
2036-08-01,5.305402351984173
2036-09-01,5.3282779985323945
2036-10-01,5.3505096297404116
2036-11-01,5.373579768256301
2036-12-01,5.39600041592289
2037-01-01,5.419266700004538
2037-02-01,5.4426333028284475
2037-03-01,5.463825207363108
2037-04-01,5.48738393598586
2037-05-01,5.5102794185404935
2037-06-01,5.534038446790881
2037-07-01,5.557128589961702
2037-08-01,5.581089620815363
2037-09-01,5.605153965995888
2037-10-01,5.628540830545842
2037-11-01,5.652809774177166
2037-12-01,5.676395477142214
2038-01-01,5.700870758749171
2038-02-01,5.725451572011235
2038-03-01,5.7477446820520735
2038-04-01,5.772527604641699
2038-05-01,5.796612816576934
2038-06-01,5.82160644706366
2038-07-01,5.845896434861778
2038-08-01,5.871102564713812
2038-09-01,5.896417377466613
2038-10-01,5.9210195053248995
2038-11-01,5.9465495481798545
2038-12-01,5.9713608467929795
2039-01-01,5.99710794966672
2039-02-01,6.022966067989602
2039-03-01,6.046417606027636
2039-04-01,6.072488335985883
2039-05-01,6.097825099802974
2039-06-01,6.124117486777886
2039-07-01,6.149669667328171
2039-08-01,6.176185595878906
2039-09-01,6.202815854874192
2039-10-01,6.228696395374292
2039-11-01,6.255553068580889
2039-12-01,6.281653649080102
2040-01-01,6.308738661503515
2040-02-01,6.33594045812723
2040-03-01,6.361493471709986
2040-04-01,6.388922734661782
2040-05-01,6.415579784855605
2040-06-01,6.443242255262844
2040-07-01,6.470125947450522
2040-08-01,6.498023608075828
2040-09-01,6.526041556849259
2040-10-01,6.553270719663217
2040-11-01,6.581526880981833
2040-12-01,6.608987549971691
2041-01-01,6.637483949152085
2041-02-01,6.666103218100369
2041-03-01,6.692058930189731
2041-04-01,6.7209135136144225
2041-05-01,6.748955757404408
2041-06-01,6.7780556665598795
2041-07-01,6.8063363294547
2041-08-01,6.835683650134852
2041-09-01,6.865157509556175
2041-10-01,6.893801594939752
2041-11-01,6.923526045263569
2041-12-01,6.952413666693945
2042-01-01,6.982390838479386
2042-02-01,7.012497264775753
2042-03-01,7.039801726479517
2042-04-01,7.070155695015809
2042-05-01,7.099655111907749
2042-06-01,7.130267154158141
2042-07-01,7.160017379245787
2042-08-01,7.190889689389331
2042-09-01,7.221895113669772
2042-10-01,7.252027645950241
2042-11-01,7.283296682713237
2042-12-01,7.3136854060255825
2043-01-01,7.3452202965415765
2043-02-01,7.376891158085125
2043-03-01,7.405614455152282
2043-04-01,7.437545722096644
2043-05-01,7.468578031903295
2043-06-01,7.500780782974896
2043-07-01,7.532076933848632
2043-08-01,7.5645534772437415
2043-09-01,7.597170051852043
2043-10-01,7.628868375937964
2043-11-01,7.661762261255745
2043-12-01,7.6937300889559275
2044-01-01,7.726903642717885
2044-02-01,7.760220233037726
2044-03-01,7.79151740420442
2044-04-01,7.825112593859778
2044-05-01,7.857761982160428
2044-06-01,7.89164280284818
2044-07-01,7.924569780844946
2044-08-01,7.958738661040341
2044-09-01,7.993054869406997
2044-10-01,8.026404977665432
2044-11-01,8.061012947267077
2044-12-01,8.094646602841365
2045-01-01,8.129548814273097
2045-02-01,8.164601515827817
2045-03-01,8.196391909605966
2045-04-01,8.231732822859174
2045-05-01,8.266078787610102
2045-06-01,8.301720174283517
2045-07-01,8.336358153262406
2045-08-01,8.37230256802335
2045-09-01,8.408401966642804
2045-10-01,8.443485063212215
2045-11-01,8.479891384001249
2045-12-01,8.51527276199712
2046-01-01,8.55198861445123
2046-02-01,8.588862777021658
2046-03-01,8.62230511088923
2046-04-01,8.659482461646396
2046-05-01,8.695613162895965
2046-06-01,8.733106600723556
2046-07-01,8.76954449028207
2046-08-01,8.807356702596858
2046-09-01,8.8453319522737
2046-10-01,8.882238089290126
2046-11-01,8.920536209886345
2046-12-01,8.95775612807578
