,value
2017-01-01,0.8435948593735586
2017-02-01,0.8472322419041615
2017-03-01,0.8505310981360867
2017-04-01,0.8541983880960944
2017-05-01,0.8577624332806484
2017-06-01,0.861460903056222
2017-07-01,0.8650552502547254
2017-08-01,0.8687851649410466
2017-09-01,0.8725311621418238
2017-10-01,0.8761716987316157
2017-11-01,0.8799495449280013
2017-12-01,0.883621033872439
2018-01-01,0.8874309998490778
2018-02-01,0.8912573935024998
2018-03-01,0.8947276698463242
2018-04-01,0.8985855250238233
2018-05-01,0.902334770466102
2018-06-01,0.9062254256714766
2018-07-01,0.9100065477263706
2018-08-01,0.9139302818300752
2018-09-01,0.9178709341519564
2018-10-01,0.9217006457605184
2018-11-01,0.9256748020632536
2018-12-01,0.9295370744191056
2019-01-01,0.9335450195582571
2019-02-01,0.9375702460137548
2019-03-01,0.9412208500582598
2019-04-01,0.9452791728887039
2019-05-01,0.9492232422420803
2019-06-01,0.9533160695046095
2019-07-01,0.9572936718909226
2019-08-01,0.9614212969470762
2019-09-01,0.9655667193512163
2019-10-01,0.9695954361744122
2019-11-01,0.9737761035434758
2019-12-01,0.9778390730843146
2020-01-01,0.9820552850759559
2020-02-01,0.9862896763816047
2020-03-01,0.9902674084426409
2020-04-01,0.994537208491884
2020-05-01,0.998686801371222
2020-06-01,1.0029929038616388
2020-07-01,1.007177777163867
2020-08-01,1.0115204907439237
2020-09-01,1.0158819290830698
2020-10-01,1.0201205803704996
2020-11-01,1.024519100272462
2020-12-01,1.0287937891699075
2021-01-01,1.0332297059073543
2021-02-01,1.0376847492739745
2021-03-01,1.0417251677479253
2021-04-01,1.0462168415469684
2021-05-01,1.050582061790975
2021-06-01,1.0551119244330502
2021-07-01,1.0595142583941608
2021-08-01,1.064082634566189
2021-09-01,1.0686707085013039
2021-10-01,1.073129614939886
2021-11-01,1.0777566973255626
2021-12-01,1.0822535140144653
2022-01-01,1.086919936506042
2022-02-01,1.0916064795133655
2022-03-01,1.0958568522679002
2022-04-01,1.1005819291530776
2022-05-01,1.1051739815140615
2022-06-01,1.1099392316681709
2022-07-01,1.1145703263048536
2022-08-01,1.119376091286684
2022-09-01,1.1242025775962898
2022-10-01,1.1288931844143102
2022-11-01,1.1337607061900525
2022-12-01,1.1384911932076407
2023-01-01,1.1434000993388298
2023-02-01,1.1483301715181613
2023-03-01,1.1528014085122902
2023-04-01,1.157772016924592
2023-05-01,1.162602688392995
2023-06-01,1.1676155576178415
2023-07-01,1.17248730013519
2023-08-01,1.1775427894799597
2023-09-01,1.1826200769051964
2023-10-01,1.187554424065047
2023-11-01,1.1926748793028157
2023-12-01,1.1976511789769375
2024-01-01,1.2028151690460585
2024-02-01,1.2080014250252389
2024-03-01,1.2128733263673768
2024-04-01,1.2181029507541814
2024-05-01,1.2231853461513476
2024-06-01,1.2284594335409793
2024-07-01,1.2335850401793746
2024-08-01,1.2389039686025436
2024-09-01,1.244245830993497
2024-10-01,1.2494373045717113
2024-11-01,1.2548245842288055
2024-12-01,1.260060196446301
2025-01-01,1.2654932795135272
2025-02-01,1.2709497887565018
2025-03-01,1.2758984680249874
2025-04-01,1.2813998419924193
2025-05-01,1.2867463364367846
2025-06-01,1.2922944838602382
2025-07-01,1.2976864349531145
2025-08-01,1.3032817535070986
2025-09-01,1.3089011977580753
2025-10-01,1.3143624384674197
2025-11-01,1.3200296600245922
2025-12-01,1.325537332971348
2026-01-01,1.3312527380441006
2026-02-01,1.3369927865986573
2026-03-01,1.3421986165564475
2026-04-01,1.3479858611635174
2026-05-01,1.3536101781656074
2026-06-01,1.3594466267411263
2026-07-01,1.3651187624782288
2026-08-01,1.3710048333612632
2026-09-01,1.376916283596917
2026-10-01,1.3826613094813904
2026-11-01,1.3886230196992346
2026-12-01,1.3944168906026335
2027-01-01,1.4004292881201121
2027-02-01,1.4064676096809325
2027-03-01,1.4119439527775657
2027-04-01,1.4180319228629181
2027-05-01,1.4239484990548825
2027-06-01,1.4300882299190398
2027-07-01,1.436055109674796
2027-08-01,1.4422470413951873
