,value
2017-01-01,2.856271836112789
2017-02-01,2.868587408171922
2017-03-01,2.8797567865079046
2017-04-01,2.8921736201469894
2017-05-01,2.904240884154306
2017-06-01,2.916763287461184
2017-07-01,2.928933149046068
2017-08-01,2.941562019588919
2017-09-01,2.9542453428499007
2017-10-01,2.9665715940286743
2017-11-01,2.9793627526897346
2017-12-01,2.99179380339147
2018-01-01,3.0046937142843637
2018-02-01,3.0176492465575993
2018-03-01,3.02939902487151
2018-04-01,3.0424610806306873
2018-05-01,3.0551554018969496
2018-06-01,3.0683285130932276
2018-07-01,3.0811307632661586
2018-08-01,3.0944158741084995
2018-09-01,3.1077582672227253
2018-10-01,3.120725033540022
2018-11-01,3.1341808655590104
2018-12-01,3.147257877149158
2019-01-01,3.160828112546449
2019-02-01,3.1744568596056144
2019-03-01,3.1868171975110187
2019-04-01,3.2005580033891605
2019-05-01,3.213911966003502
2019-06-01,3.227769598147819
2019-07-01,3.2412370980324416
2019-08-01,3.2552125497162985
2019-09-01,3.269248260259306
2019-10-01,3.282888825122768
2019-11-01,3.297043869252932
2019-12-01,3.3108004081193494
2020-01-01,3.325075800427629
2020-02-01,3.339412744868455
2020-03-01,3.3528806838101146
2020-04-01,3.3673375163654273
2020-05-01,3.381387347443569
2020-06-01,3.395967094024677
2020-07-01,3.410136378744753
2020-08-01,3.424840084384009
2020-09-01,3.439607188942111
2020-10-01,3.453958556972471
2020-11-01,3.4688512135326195
2020-12-01,3.483324598914535
2021-01-01,3.498343874937529
2021-02-01,3.5134279105446073
2021-03-01,3.5271080952505995
2021-04-01,3.5423161554072715
2021-05-01,3.5570960648659944
2021-06-01,3.5724334260912953
2021-07-01,3.587338996421134
2021-08-01,3.602806758050954
2021-09-01,3.6183412130292645
2021-10-01,3.633438328355265
2021-11-01,3.6491048594569313
2021-12-01,3.6643303325829915
2022-01-01,3.6801300627378106
2022-02-01,3.695997917611285
2022-03-01,3.710388972579038
2022-04-01,3.726387296751641
2022-05-01,3.741935222018011
2022-06-01,3.7580695661951697
2022-07-01,3.7737496821111822
2022-08-01,3.7900212027541262
2022-09-01,3.8063628823652955
2022-10-01,3.822244496625651
2022-11-01,3.838725115497656
2022-12-01,3.854741757478463
2023-01-01,3.8713624968924614
2023-02-01,3.888054901023852
2023-03-01,3.9031937655593705
2023-04-01,3.9200234186311604
2023-05-01,3.936379268493688
2023-06-01,3.9533520096453802
2023-07-01,3.969846919246215
2023-08-01,3.98696396503281
2023-09-01,4.0041548154930915
2023-10-01,4.020861693997248
2023-11-01,4.038198703488481
2023-12-01,4.05504762622588
2024-01-01,4.072532037412724
2024-02-01,4.090091837266418
2024-03-01,4.106587284621565
2024-04-01,4.124293922687817
2024-05-01,4.141502067891185
2024-06-01,4.159359250287234
2024-07-01,4.176713701563896
2024-08-01,4.194722708238829
2024-09-01,4.212809365512915
2024-10-01,4.23038683128883
2024-11-01,4.248627263869522
2024-12-01,4.266354175734236
2025-01-01,4.28474969104084
2025-02-01,4.303224523480871
2025-03-01,4.319979928120282
2025-04-01,4.338606665052709
2025-05-01,4.3567090056889635
2025-06-01,4.375494109761291
2025-07-01,4.393750359046306
2025-08-01,4.412695176718254
2025-09-01,4.431721679986172
2025-10-01,4.450212532384107
2025-11-01,4.469400801661593
2025-12-01,4.488048865889985
2026-01-01,4.507400276534429
2026-02-01,4.526835125908066
2026-03-01,4.544461199996604
2026-04-01,4.56405584735155
2026-05-01,4.583098848944008
2026-06-01,4.60286009274954
2026-07-01,4.622065000622645
2026-08-01,4.641994257305242
2026-09-01,4.6620094442531785
2026-10-01,4.681461146037786
2026-11-01,4.701646504923137
2026-12-01,4.721263587814966
2027-01-01,4.741620565463504
2027-02-01,4.76206531760954
2027-03-01,4.780607304178094
2027-04-01,4.80122015796765
2027-05-01,4.821252700550796
2027-06-01,4.842040807725403
2027-07-01,4.862243669806017
2027-08-01,4.883208520394628
2027-09-01,4.904263766485818
2027-10-01,4.924726246753061
2027-11-01,4.945960507510935
2027-12-01,4.96659696266637
2028-01-01,4.988011760098828
2028-02-01,5.009518893098781
2028-03-01,5.029722413817511
2028-04-01,5.051409393341529
2028-05-01,5.072485821925852
2028-06-01,5.0943571872031415
2028-07-01,5.115612810550686
2028-08-01,5.137670129254882
2028-09-01,5.15982255392711
2028-10-01,5.181351324038075
2028-11-01,5.203692091743756
2028-12-01,5.22540390248929
2029-01-01,5.247934614547412
2029-02-01,5.270562473734314
2029-03-01,5.291084388508419
2029-04-01,5.313898299367237
2029-05-01,5.336069932923328
2029-06-01,5.3590778108642905
2029-07-01,5.38143795077047
2029-08-01,5.404641444929018
2029-09-01,5.4279449870944525
2029-10-01,5.450592467425571
2029-11-01,5.474094139587455
2029-12-01,5.496934171984939
2030-01-01,5.520635658672398
2030-02-01,5.544439340593348
2030-03-01,5.566027645861502
2030-04-01,5.5900270473502
2030-05-01,5.613350796560313
2030-06-01,5.637554244339399
2030-07-01,5.6610762953491
2030-08-01,5.685485524248863
2030-09-01,5.71
2030-10-01,5.73382432264847
2030-11-01,5.758547223923893
2030-12-01,5.7825741043178
2031-01-01,5.807507203180661
2031-02-01,5.832547807698907
2031-03-01,5.855257916842283
2031-04-01,5.880504411201804
2031-05-01,5.905040144026361
2031-06-01,5.930501287635439
2031-07-01,5.955245626714912
2031-08-01,5.980923244551685
2031-09-01,6.006711578234471
2031-10-01,6.031773896044656
2031-11-01,6.05778148577121
2031-12-01,6.083056886935999
2032-01-01,6.109285596852078
2032-02-01,6.135627398793537
2032-03-01,6.160372544568855
2032-04-01,6.1869346214078
2032-05-01,6.212748899275647
2032-06-01,6.239536810631612
2032-07-01,6.265570565124342
2032-08-01,6.2925862310741865
2032-09-01,6.319718382218656
2032-10-01,6.346086685158313
2032-11-01,6.37344951767181
2032-12-01,6.4000420076355145
2033-01-01,6.427637482803515
2033-02-01,6.4553519431670585
2033-03-01,6.480487055989402
2033-04-01,6.508429391276695
2033-05-01,6.535585069341942
2033-06-01,6.563764974297913
2033-07-01,6.591151533761382
2033-08-01,6.6195710282368
2033-09-01,6.648113060885117
2033-10-01,6.675851553103338
2033-11-01,6.704636254131727
2033-12-01,6.732610582916152
2034-01-01,6.76164001552535
2034-02-01,6.790794616217156
2034-03-01,6.817235837444862
2034-04-01,6.846630154238747
2034-05-01,6.875196936348963
2034-06-01,6.904841167762724
2034-07-01,6.933650828676423
2034-08-01,6.963547099519341
2034-09-01,6.99357227604736
2034-10-01,7.022752157373098
2034-11-01,7.053032612179272
2034-12-01,7.082460584964338
2035-01-01,7.112998488460528
2035-02-01,7.143668064210839
2035-03-01,7.171483263806483
2035-04-01,7.202405012146261
2035-05-01,7.232456224204811
2035-06-01,7.263640873602519
2035-07-01,7.293947585296969
2035-08-01,7.325397370974412
2035-09-01,7.3569827607273695
2035-10-01,7.3876789307818
2035-11-01,7.419532863965418
2035-12-01,7.450490017179435
2036-01-01,7.4826147769877664
2036-02-01,7.514878051201237
2036-03-01,7.545185750931714
2036-04-01,7.5777188164615
2036-05-01,7.609335982490005
2036-06-01,7.64214564872333
2036-07-01,7.674031628348862
2036-08-01,7.707120246983852
2036-09-01,7.740351535956439
2036-10-01,7.772647268426704
2036-11-01,7.806161094496847
2036-12-01,7.838731409831562
2037-01-01,7.872530175169442
2037-02-01,7.906474672830403
2037-03-01,7.937260001760292
2037-04-01,7.971483599202189
2037-05-01,8.004743703800155
2037-06-01,8.03925827508592
2037-07-01,8.072801161775944
2037-08-01,8.107609180806165
2037-09-01,8.142567283823908
2037-10-01,8.176541215550124
2037-11-01,8.211796537281556
2037-12-01,8.246059320158574
2038-01-01,8.281614387599042
2038-02-01,8.31732276012399
2038-03-01,8.34970780245725
2038-04-01,8.38570977776427
2038-05-01,8.420698193768102
2038-06-01,8.45700626293798
2038-07-01,8.492292155380778
2038-08-01,8.528908920866636
2038-09-01,8.565683569229119
2038-10-01,8.601422905316337
2038-11-01,8.638510216916787
2038-12-01,8.674553413871239
2039-01-01,8.711956047016521
2039-02-01,8.749519951514857
2039-03-01,8.783587833957034
2039-04-01,8.821460597865263
2039-05-01,8.858267134382652
2039-06-01,8.896461897861823
2039-07-01,8.93358136873476
2039-08-01,8.972100869470555
2039-09-01,9.010786457229651
2039-10-01,9.048382934265291
2039-11-01,9.087397432338147
2039-12-01,9.125313559914838
2040-01-01,9.164659764743249
2040-02-01,9.204175621148476
2040-03-01,9.241296302161755
2040-04-01,9.281142597283289
2040-05-01,9.319867104425867
2040-06-01,9.360052178358574
2040-07-01,9.399105926712993
2040-08-01,9.439632659802022
