,value
2017-01-01,0.8346410208230128
2017-02-01,0.8382397965086785
2017-03-01,0.8415036389827864
2017-04-01,0.8451320046631411
2017-05-01,0.8486582213986301
2017-06-01,0.8523174359548449
2017-07-01,0.8558736330814833
2017-08-01,0.8595639587950442
2017-09-01,0.8632701963247259
2017-10-01,0.8668720925926854
2017-11-01,0.8706098410756539
2017-12-01,0.8742423611728026
2018-01-01,0.8780118885196198
2018-02-01,0.8817976691813634
2018-03-01,0.8852311123300075
2018-04-01,0.8890480205860941
2018-05-01,0.8927574718807396
2018-06-01,0.8966068320282109
2018-07-01,0.9003478216000258
2018-08-01,0.9042299095494307
2018-09-01,0.9081287361485947
2018-10-01,0.9119177995490064
2018-11-01,0.9158497745208409
2018-12-01,0.9196710530717541
2019-01-01,0.9236364582483909
2019-02-01,0.9276189613190654
2019-03-01,0.9312308181866961
2019-04-01,0.9352460663504254
2019-05-01,0.9391482737130252
2019-06-01,0.9431976600819585
2019-07-01,0.9471330445609557
2019-08-01,0.9512168593829201
2019-09-01,0.95531828265345
2019-10-01,0.9593042390453796
2019-11-01,0.9634405331940044
2019-12-01,0.96746037874837
2020-01-01,0.9716318402522046
2020-02-01,0.9758212881164735
2020-03-01,0.9797568008938382
2020-04-01,0.9839812816765408
2020-05-01,0.9880868311572271
2020-06-01,0.9923472290703188
2020-07-01,0.9964876845107189
2020-08-01,1.0007843049266985
2020-09-01,1.0050994513588911
2020-10-01,1.009293113989885
2020-11-01,1.0136449484045835
2020-12-01,1.017874266145701
2021-01-01,1.0222631004692975
2021-02-01,1.0266708584137785
2021-03-01,1.0306683922562137
2021-04-01,1.0351123918410634
2021-05-01,1.0394312800373244
2021-06-01,1.043913063132325
2021-07-01,1.048268671124097
2021-08-01,1.0527885589699713
2021-09-01,1.0573279355086806
2021-10-01,1.0617395155228309
2021-11-01,1.0663174864799814
2021-12-01,1.0707665743685286
2022-01-01,1.0753834678792993
2022-02-01,1.0800202683485054
2022-03-01,1.0842255280360256
2022-04-01,1.088900453388037
2022-05-01,1.0934437661259673
2022-06-01,1.0981584383515146
2022-07-01,1.1027403789740062
2022-08-01,1.1074951360066045
2022-09-01,1.1122703944327041
2022-10-01,1.1169112155796928
2022-11-01,1.1217270739252507
2022-12-01,1.1264073519870228
2023-01-01,1.13126415543827
2023-02-01,1.1361419002831639
2023-03-01,1.1405656799774744
2023-04-01,1.1454835308074756
2023-05-01,1.1502629299714802
2023-06-01,1.1552225930616336
2023-07-01,1.160042627350233
2023-08-01,1.1650444581942612
2023-09-01,1.1700678557559274
2023-10-01,1.174949830207089
2023-11-01,1.18001593740208
2023-12-01,1.1849394190873697
2024-01-01,1.1900485990390013
2024-02-01,1.195179808572363
2024-03-01,1.2000000000000002
2024-04-01,1.2051741176326807
2024-05-01,1.2102025689507308
2024-06-01,1.21542067766
2024-07-01,1.2204918815791233
2024-08-01,1.2257543553833081
2024-09-01,1.2310395197362443
2024-10-01,1.2361758914895218
2024-11-01,1.241505991053897
2024-12-01,1.246686032962982
2025-01-01,1.2520614497842906
2025-02-01,1.257460044138064
2025-03-01,1.2623561985781726
2025-04-01,1.2677991814663283
2025-05-01,1.2730889287084857
2025-06-01,1.2785781886034862
2025-07-01,1.2839129100214528
2025-08-01,1.2894488403769255
2025-09-01,1.2950086403614538
2025-10-01,1.3004119159622465
2025-11-01,1.3060189861490201
2025-12-01,1.3114682011597103
2026-01-01,1.3171229434466438
2026-02-01,1.3228020676517227
2026-03-01,1.3279526434072784
2026-04-01,1.333678462730294
2026-05-01,1.339243083747002
2026-06-01,1.3450175847920525
2026-07-01,1.3506295170000997
2026-08-01,1.3564531136660403
2026-09-01,1.3623018203104769
2026-10-01,1.3679858690165494
2026-11-01,1.3738843021883298
2026-12-01,1.3796166774767715
2027-01-01,1.3855652599578319
2027-02-01,1.3915394913268129
2027-03-01,1.3969577090195395
2027-04-01,1.4029810619481617
2027-05-01,1.4088348401424784
2027-06-01,1.4149094044657415
2027-07-01,1.4208129523064326
2027-08-01,1.4269391634308235
2027-09-01,1.4330917893360482
2027-10-01,1.4390712011003242
2027-11-01,1.4452761374972374
2027-12-01,1.4513063870621883
2028-01-01,1.4575640787019548
2028-02-01,1.4638487520355992
2028-03-01,1.4697524923392002
2028-04-01,1.4760897192444409
2028-05-01,1.4822485349588659
2028-06-01,1.4886396418594874
2028-07-01,1.4948508206922302
2028-08-01,1.5012962656835391
2028-09-01,1.5077695019169974
2028-10-01,1.5140604979052976
2028-11-01,1.5205887705045948
2028-12-01,1.5269332534265114
2029-01-01,1.5335170303185777
2029-02-01,1.5401291949074003
2029-03-01,1.5461259742334228
2029-04-01,1.5527925056214449
2029-05-01,1.5592713549489492
2029-06-01,1.5659945661254282
2029-07-01,1.5725284995420878
2029-08-01,1.579308872406565
2029-09-01,1.5861184806433712
2029-10-01,1.592736378794256
2029-11-01,1.5996038832790314
2029-12-01,1.606278047731743
2030-01-01,1.6132039407065397
2030-02-01,1.6201596965021388
2030-03-01,1.6264680894635646
2030-04-01,1.6334810371474688
2030-05-01,1.6402965501543267
2030-06-01,1.6473691229068086
2030-07-01,1.6542425823648221
2030-08-01,1.6613752871266092
2030-09-01,1.6685387464329606
2030-10-01,1.6755005337265674
2030-11-01,1.6827248977725002
2030-12-01,1.6897458751618428
2031-01-01,1.6970316617680297
2031-02-01,1.7043488629716714
2031-03-01,1.7109850621032736
2031-04-01,1.7183624270858413
2031-05-01,1.7255320979947557
2031-06-01,1.7329721863730807
2031-07-01,1.7402028148334971
2031-08-01,1.7477061598907224
2031-09-01,1.7552418576062512
2031-10-01,1.76256540372564
2031-11-01,1.7701651710041144
2031-12-01,1.7775509829437093
2032-01-01,1.785215364513574
2032-02-01,1.7929127930932918
