,value
2017-01-01,2.476159979490091
2017-02-01,2.486836598666105
2017-03-01,2.496519559258884
2017-04-01,2.5072839641521285
2017-05-01,2.5177453200423727
2017-06-01,2.528601245421564
2017-07-01,2.539151545232466
2017-08-01,2.550099769217661
2017-09-01,2.5610951993684967
2017-10-01,2.5717810764898985
2017-11-01,2.5828699913359485
2017-12-01,2.593646721289125
2018-01-01,2.6048299156504298
2018-02-01,2.6160613293143467
2018-03-01,2.626247450418416
2018-04-01,2.637571211452576
2018-05-01,2.6485761759972277
2018-06-01,2.6599962132419983
2018-07-01,2.671094743544623
2018-08-01,2.682611875553901
2018-09-01,2.694178666726352
2018-10-01,2.7054198194108903
2018-11-01,2.717084953070404
2018-12-01,2.728421679617734
2019-01-01,2.7401859918859817
2019-02-01,2.752001029100516
2019-03-01,2.7627164566965074
2019-04-01,2.774628639973749
2019-05-01,2.786205460980477
2019-06-01,2.7982189233170853
2019-07-01,2.80989417208594
2019-08-01,2.8220097745707364
2019-09-01,2.834177616682572
2019-10-01,2.846002898991314
2019-11-01,2.858274193809923
2019-12-01,2.8702000163337624
2020-01-01,2.882575643428622
2020-02-01,2.895004631315455
2020-03-01,2.9066802607117586
2020-04-01,2.9192131820363523
2020-05-01,2.9313932655264576
2020-06-01,2.9440327435126923
2020-07-01,2.956316383787492
2020-08-01,2.9690633243951057
2020-09-01,2.9818652268111867
2020-10-01,2.9943067188002943
2020-11-01,3.007217464793126
2020-12-01,3.0197647360987903
2021-01-01,3.0327852510717865
2021-02-01,3.0458619074415396
2021-03-01,3.0577215369952553
2021-04-01,3.0709057127622508
2021-05-01,3.0837187160063615
2021-06-01,3.097014985491958
2021-07-01,3.109936926693623
2021-08-01,3.123346242934397
2021-09-01,3.1368133769915083
2021-10-01,3.14990137243485
2021-11-01,3.1634830059617824
2021-12-01,3.1766822773850723
2022-01-01,3.19037938387244
2022-02-01,3.204135549059969
2022-03-01,3.2166114464599476
2022-04-01,3.2304807181287893
2022-05-01,3.243959529851795
2022-06-01,3.257946720021051
2022-07-01,3.271540130499038
2022-08-01,3.285646241728402
2022-09-01,3.2998131751901325
2022-10-01,3.3135812686691875
2022-11-01,3.3278686513938047
2022-12-01,3.3417538031420593
2023-01-01,3.3561626592061544
2023-02-01,3.370633642867106
2023-03-01,3.3837578315468466
2023-04-01,3.3983477990976185
2023-05-01,3.4125270170376223
2023-06-01,3.4272410305466665
2023-07-01,3.4415408021939196
2023-08-01,3.456379916317437
2023-09-01,3.4712830132093213
2023-10-01,3.4857665449975612
2023-11-01,3.5007963501174597
2023-12-01,3.5154030229321336
2024-01-01,3.5305606135712435
2024-02-01,3.545783560174514
2024-03-01,3.560083798011886
2024-04-01,3.575434041639481
2024-05-01,3.590352131694882
2024-06-01,3.6058328852549937
2024-07-01,3.6208778110123983
2024-08-01,3.636490184118849
2024-09-01,3.652169874104447
2024-10-01,3.6674081356539547
2024-11-01,3.68322113657139
2024-12-01,3.6985889559660206
2025-01-01,3.7145364012436044
2025-02-01,3.730552608152694
2025-03-01,3.745078208231689
2025-04-01,3.7612261042258384
2025-05-01,3.776919390436157
2025-06-01,3.7932045781155472
2025-07-01,3.809031290854721
2025-08-01,3.82545493749259
2025-09-01,3.8419493990301774
