,value
2017-01-01,2.051180062418545
2017-02-01,2.060024268192514
2017-03-01,2.0680453556333918
2017-04-01,2.076962280583196
2017-05-01,2.085628168411798
2017-06-01,2.09462090631296
2017-07-01,2.1033604727399706
2017-08-01,2.112429668164876
2017-09-01,2.121537967826417
2017-10-01,2.1303898426173937
2017-11-01,2.139575582325035
2017-12-01,2.14850271700176
2018-01-01,2.157766555161677
2018-02-01,2.167070336811902
2018-03-01,2.1755082280205107
2018-04-01,2.184888507589379
2018-05-01,2.194004705269894
2018-06-01,2.2034647372963287
2018-07-01,2.212658442173014
2018-08-01,2.222198904723636
2018-09-01,2.2317805035038476
2018-10-01,2.241092352680037
2018-11-01,2.250755415562092
2018-12-01,2.260146435391014
2019-01-01,2.2698916549941774
2019-02-01,2.2796788936911603
2019-03-01,2.28855524724959
2019-04-01,2.2984229589647205
2019-05-01,2.3080128661726063
2019-06-01,2.317964474562037
2019-07-01,2.3276359165111886
2019-08-01,2.3376721348762564
2019-09-01,2.3477516270533303
2019-10-01,2.357547352493153
2019-11-01,2.367712541931831
2019-12-01,2.377591552008506
2020-01-01,2.3878431673189717
2020-02-01,2.3981389851823893
2020-03-01,2.4078107424324267
2020-04-01,2.4181926557812403
2020-05-01,2.42828228836574
2020-06-01,2.4387524702035392
2020-07-01,2.4489278862648147
2020-08-01,2.459487087062719
2020-09-01,2.47009181664982
2020-10-01,2.4803979925537094
2020-11-01,2.4910928850448237
2020-12-01,2.5014866855072784
2021-01-01,2.51227250748011
2021-02-01,2.52310483537932
2021-03-01,2.532929013093904
2021-04-01,2.5438504069847183
2021-05-01,2.5544643321800677
2021-06-01,2.5654785812993897
2021-07-01,2.5761827475811083
2021-08-01,2.5872906413971637
2021-09-01,2.598446429837599
2021-10-01,2.609288150700859
2021-11-01,2.6205387872252635
2021-12-01,2.6314726859257336
2022-01-01,2.6428189769458714
2022-02-01,2.6542141905030365
2022-03-01,2.6645488668646524
2022-04-01,2.6760377745939716
2022-05-01,2.6872032364786334
2022-06-01,2.6987898245190163
2022-07-01,2.7100502167326326
2022-08-01,2.7217353155758373
2022-09-01,2.733470797815679
2022-10-01,2.7448758924281713
2022-11-01,2.7567111513902813
2022-12-01,2.7682132137229183
2023-01-01,2.780149097723037
2023-02-01,2.792136446446378
2023-03-01,2.803008148750866
2023-04-01,2.8150940603233647
2023-05-01,2.826839718673441
2023-06-01,2.8390283863677324
2023-07-01,2.8508739079587984
2023-08-01,2.863166205421897
2023-09-01,2.8755115043792046
2023-10-01,2.8875092476120794
2023-11-01,2.8999595080392435
2023-12-01,2.912059257774274
2024-01-01,2.9246153720684913
2024-02-01,2.937225625373014
2024-03-01,2.9490715331426323
2024-04-01,2.9617872356590236
2024-05-01,2.9741449545239025
2024-06-01,2.986968767733361
2024-07-01,2.999431553663901
2024-08-01,3.0123643967387594
2024-09-01,3.0253530031897795
2024-10-01,3.03797594295747
2024-11-01,3.0510749803692323
2024-12-01,3.0638052421480397
2025-01-01,3.0770156494201206
2025-02-01,3.0902830168598685
2025-03-01,3.102315608260864
2025-04-01,3.115692063169899
2025-05-01,3.128691932344371
2025-06-01,3.1421821157563445
2025-07-01,3.155292511648819
2025-08-01,3.1688973904994744
2025-09-01,3.182560930386423
2025-10-01,3.1958398022697754
2025-11-01,3.2096195114965633
2025-12-01,3.2230112822182306
2026-01-01,3.236908148472941
2026-02-01,3.2508649347449254
2026-03-01,3.263522781694929
2026-04-01,3.2775943240027803
2026-05-01,3.2912697118636975
2026-06-01,3.3054608924054145
2026-07-01,3.3192525503393138
2026-08-01,3.333564386296006
2026-09-01,3.34793793152168
2026-10-01,3.36190682004841
2026-11-01,3.3764025711792773
2026-12-01,3.390490225162972
2027-01-01,3.405109221210844
2027-02-01,3.4197912509297352
2027-03-01,3.4331068438947274
2027-04-01,3.44790959277462
2027-05-01,3.462295601636445
2027-06-01,3.477224205571427
2027-07-01,3.4917325263060337
2027-08-01,3.506788055333504
2027-09-01,3.5219085002594817
2027-10-01,3.5366032611086182
2027-11-01,3.551852262186199
2027-12-01,3.5666719599609844
2028-01-01,3.5820506101926686
2028-02-01,3.597495569545461
2028-03-01,3.612004363269142
2028-04-01,3.6275784761569
2028-05-01,3.64271413290797
2028-06-01,3.6584206590962145
2028-07-01,3.673685001331965
2028-08-01,3.6895250666172195
2028-09-01,3.7054334305367194
2028-10-01,3.7208939281902276
2028-11-01,3.7369375472595463
2028-12-01,3.752529492240824
2029-01-01,3.768709516418288
2029-02-01,3.784959305052746
2029-03-01,3.799696747720172
2029-04-01,3.8160801460045204
2029-05-01,3.8320023044372395
2029-06-01,3.848524996680457
2029-07-01,3.8645825275458896
2029-08-01,3.8812456980448258
2029-09-01,3.897980716214007
2029-10-01,3.9142445954190164
2029-11-01,3.931121897068834
2029-12-01,3.947524054064672
2030-01-01,3.9645448489093096
2030-02-01,3.981639033416221
2030-03-01,3.9971422851682346
2030-04-01,4.014377022149919
2030-05-01,4.031126551643492
2030-06-01,4.048507820785513
2030-07-01,4.065399757137044
2030-08-01,4.082928804276459
2030-09-01,4.100533432542447
2030-10-01,4.117642439815254
2030-11-01,4.135396745109356
2030-12-01,4.152651215570812
2031-01-01,4.170556470468193
2031-02-01,4.188538928611474
2031-03-01,4.204847783567534
2031-04-01,4.222978097783947
2031-05-01,4.240597991433513
2031-06-01,4.258882452134
2031-07-01,4.276652152600121
2031-08-01,4.295092070359796
2031-09-01,4.313611496705824
2031-10-01,4.331609547857779
2031-11-01,4.350286428973994
2031-12-01,4.368437502090831
2032-01-01,4.387273176679856
2032-02-01,4.406190066265561
2032-03-01,4.42396034604574
2032-04-01,4.443035422073034
2032-05-01,4.461573479767264
2032-06-01,4.480810734776567
2032-07-01,4.4995064056473275
2032-08-01,4.518907218507176
2032-09-01,4.538391683106947
2032-10-01,4.557327603906154
2032-11-01,4.576977728167213
2032-12-01,4.596074644831087
2033-01-01,4.6158918372152
2033-02-01,4.635794476669767
2033-03-01,4.65384480424573
2033-04-01,4.673911087963568
2033-05-01,4.693412447996827
2033-06-01,4.713649338084012
2033-07-01,4.733316501425914
2033-08-01,4.753725448401818
2033-09-01,4.774222393954733
2033-10-01,4.794142291451953
2033-11-01,4.814813504921769
2033-12-01,4.83490276419208
2034-01-01,4.855749727229164
2034-02-01,4.876686577465447
2034-03-01,4.895674863217017
2034-04-01,4.91678386124505
2034-05-01,4.93729858017729
2034-06-01,4.958587049878543
2034-07-01,4.979276187839459
2034-08-01,5.000745655107364
2034-09-01,5.022307693666232
2034-10-01,5.0432626987334475
2034-11-01,5.06500806077991
2034-12-01,5.086141228250509
2035-01-01,5.108071472426669
2035-02-01,5.130096274655399
2035-03-01,5.150071258171122
2035-04-01,5.172277153593175
2035-05-01,5.193857889098343
2035-06-01,5.216252582169694
2035-07-01,5.238016800126529
2035-08-01,5.260601896031369
2035-09-01,5.283284373555342
2035-10-01,5.305328274003539
2035-11-01,5.328203601144939
2035-12-01,5.3504349219383585
2036-01-01,5.373504738331783
2036-02-01,5.3966740263450275
2036-03-01,5.418438953842098
2036-04-01,5.441801987619328
2036-05-01,5.464507284702012
2036-06-01,5.488068954281752
2036-07-01,5.510967294996964
2036-08-01,5.534729289208771
2036-09-01,5.558593739548277
2036-10-01,5.581786336872754
2036-11-01,5.605853686128977
2036-12-01,5.629243470181246
2037-01-01,5.653515443429342
2037-02-01,5.677892071714741
2037-03-01,5.699999999999999
2037-04-01,5.724577058755232
2037-05-01,5.74846220251597
2037-06-01,5.773248218884999
2037-07-01,5.797336437500834
2037-08-01,5.822333188070711
2037-09-01,5.847437718747159
2037-10-01,5.871835484575227
2037-11-01,5.897153457506009
2037-12-01,5.9217586565741644
2038-01-01,5.947291886475379
2038-02-01,5.9729352096558035
2038-03-01,5.996191943246318
2038-04-01,6.022046111965057
2038-05-01,6.047172411365307
2038-06-01,6.07324639586656
2038-07-01,6.098586322601898
2038-08-01,6.124881991790397
2038-09-01,6.151291041716904
2038-10-01,6.176956600820671
2038-11-01,6.203590184207844
2038-12-01,6.229473955508622
2039-01-01,6.256333981371555
2039-02-01,6.283309821345682
2039-03-01,6.307775056184573
2039-04-01,6.334972697968895
2039-05-01,6.361404647798255
2039-06-01,6.388833527762246
2039-07-01,6.415490205750472
2039-08-01,6.443152289913691
2039-09-01,6.470933646474763
2039-10-01,6.4979328778286085
2039-11-01,6.525950435394564
2039-12-01,6.553179218014662
2040-01-01,6.5814349847996985
2040-02-01,6.609812583802358
2040-03-01,6.636470130831027
2040-04-01,6.6650850284332686
2040-05-01,6.692894334247082
2040-06-01,6.721752519737494
2040-07-01,6.749798264184673
2040-08-01,6.778901806031135
2040-09-01,6.808130835501796
2040-10-01,6.836536983603022
2040-11-01,6.866014522397465
2040-12-01,6.8946621835692135
2041-01-01,6.924390344548696
2041-02-01,6.9542466863631045
2041-03-01,6.9813243386112
2041-04-01,7.011426166411091
2041-05-01,7.040680541054611
2041-06-01,7.071038298832562
2041-07-01,7.100541398288094
2041-08-01,7.131157261996808
2041-09-01,7.161905134105737
2041-10-01,7.191787365050162
2041-11-01,7.222796659896825
2041-12-01,7.252932953775927
2042-01-01,7.284205894013244
2042-02-01,7.315613675810152
2042-03-01,7.344098377608757
2042-04-01,7.375764401701861
2042-05-01,7.406538936007507
2042-06-01,7.438474189095784
2042-07-01,7.4695103728249155
2042-08-01,7.501717143931184
2042-09-01,7.534062783056012
2042-10-01,7.565497799272713
2042-11-01,7.5981184455753965
2042-12-01,7.629820726725778
2043-01-01,7.662718718356061
2043-02-01,7.695758558385158
2043-03-01,7.72572342495193
2043-04-01,7.759034926450475
2043-05-01,7.791408613233049
2043-06-01,7.82500333380734
2043-07-01,7.857652266232904
2043-08-01,7.891532613851393
2043-09-01,7.925559045556561
2043-10-01,7.958627535201191
2043-11-01,7.992943264419374
2043-12-01,8.026292907018751
2044-01-01,8.060900393398137
2044-02-01,8.095657099115439
2044-03-01,8.1283070959363
2044-04-01,8.163354443493738
2044-05-01,8.197415107268801
2044-06-01,8.232760432309568
2044-07-01,8.267110684643525
2044-08-01,8.302756520614137
2044-09-01,8.338556053041772
2044-10-01,8.37334772551638
2044-11-01,8.409451630609013
2044-12-01,8.444539106781402
2045-01-01,8.480949972358284
2045-02-01,8.51751783301983
2045-03-01,8.55068237208511
2045-04-01,8.587550902445821
2045-05-01,8.623381477482603
2045-06-01,8.660563469279248
2045-07-01,8.696698680909662
2045-08-01,8.734196799235498
2045-09-01,8.771856600624018
2045-10-01,8.80845617013004
2045-11-01,8.846436160452175
2045-12-01,8.883346904651072
2046-01-01,8.921649806198214
2046-02-01,8.960117860843923
2046-03-01,8.995005745395623
2046-04-01,9.033790093590051
2046-05-01,9.071482550670304
2046-06-01,9.110596648853617
2046-07-01,9.148609572510772
2046-08-01,9.188056224263804
2046-09-01,9.227672960697156
2046-10-01,9.266174371889838
2046-11-01,9.306127935394077
2046-12-01,9.344956691005416
