,value
2017-01-01,2.7151815051851975
2017-02-01,2.7268887289367862
2017-03-01,2.7375063771237844
2017-04-01,2.749309860469994
2017-05-01,2.7607810417618426
2017-06-01,2.7726848799853006
2017-07-01,2.7842535908755472
2017-08-01,2.796258637207549
2017-09-01,2.808315446474474
2017-10-01,2.820032821832704
2017-11-01,2.832192139789522
2017-12-01,2.844009137922763
2018-01-01,2.856271836112788
2018-02-01,2.8685874081719214
2018-03-01,2.8797567865079046
2018-04-01,2.8921736201469894
2018-05-01,2.904240884154305
2018-06-01,2.9167632874611837
2018-07-01,2.928933149046068
2018-08-01,2.9415620195889183
2018-09-01,2.9542453428499007
2018-10-01,2.9665715940286743
2018-11-01,2.9793627526897337
2018-12-01,2.9917938033914706
2019-01-01,3.0046937142843637
2019-02-01,3.017649246557599
2019-03-01,3.02939902487151
2019-04-01,3.0424610806306873
2019-05-01,3.0551554018969496
2019-06-01,3.0683285130932276
2019-07-01,3.0811307632661578
2019-08-01,3.094415874108499
2019-09-01,3.107758267222725
2019-10-01,3.120725033540021
2019-11-01,3.13418086555901
2019-12-01,3.147257877149157
2020-01-01,3.160828112546448
2020-02-01,3.1744568596056135
2020-03-01,3.1872595271476234
2020-04-01,3.2010022402470755
2020-05-01,3.2143580563889538
2020-06-01,3.2282176119700456
2020-07-01,3.2416869811411573
2020-08-01,3.2556643726151178
2020-09-01,3.2697020313121494
2020-10-01,3.2833444894834867
2020-11-01,3.2975014983311537
2020-12-01,3.311259946602617
2021-01-01,3.325537320332704
2021-02-01,3.339876254738763
2021-03-01,3.352880683810114
2021-04-01,3.3673375163654273
2021-05-01,3.3813873474435683
2021-06-01,3.3959670940246767
2021-07-01,3.4101363787447525
2021-08-01,3.424840084384009
2021-09-01,3.4396071889421105
2021-10-01,3.4539585569724705
2021-11-01,3.468851213532619
2021-12-01,3.4833245989145345
2022-01-01,3.4983438749375284
2022-02-01,3.5134279105446073
2022-03-01,3.5271080952505995
2022-04-01,3.5423161554072706
2022-05-01,3.557096064865994
2022-06-01,3.5724334260912944
2022-07-01,3.5873389964211335
2022-08-01,3.6028067580509537
2022-09-01,3.6183412130292636
2022-10-01,3.633438328355264
2022-11-01,3.6491048594569304
2022-12-01,3.664330332582991
2023-01-01,3.6801300627378097
2023-02-01,3.6959979176112836
2023-03-01,3.7103889725790373
2023-04-01,3.72638729675164
2023-05-01,3.7419352220180104
2023-06-01,3.7580695661951697
2023-07-01,3.7737496821111813
2023-08-01,3.7900212027541262
2023-09-01,3.8063628823652955
2023-10-01,3.822244496625651
2023-11-01,3.8387251154976556
2023-12-01,3.854741757478462
2024-01-01,3.8713624968924614
2024-02-01,3.888054901023851
2024-03-01,3.9037355281309
