,value
2017-01-01,2.812500269031373
2017-02-01,2.824627108392968
2017-03-01,2.8356253191296665
2017-04-01,2.8478518682658196
2017-05-01,2.859734204827048
2017-06-01,2.8720647058053603
2017-07-01,2.8840480676649736
2017-08-01,2.8964834042986425
2017-09-01,2.908972359177765
2017-10-01,2.9211097140044786
2017-11-01,2.933704851736332
2017-12-01,2.9459454000626284
2018-01-01,2.958647623428776
2018-02-01,2.971404615793169
2018-03-01,2.9829743320404525
2018-04-01,2.995836215448156
2018-05-01,3.008335999791204
2018-06-01,3.0213072367424934
2018-07-01,3.0339132960118995
2018-08-01,3.046994816245998
2018-09-01,3.0601327409171857
2018-10-01,3.0729007951670555
2018-11-01,3.086150420323514
2018-12-01,3.0990270303682608
2019-01-01,3.112389305703245
2019-02-01,3.1258091960252488
2019-03-01,3.1379801152090403
2019-04-01,3.1515103470799604
2019-05-01,3.164659663951908
2019-06-01,3.1783049317591465
2019-07-01,3.1915660459744624
2019-08-01,3.205327327769746
2019-09-01,3.2191479449740172
2019-10-01,3.2325794719957726
2019-11-01,3.2465175940333504
2019-12-01,3.2600633177888994
2020-01-01,3.274119943702421
2020-02-01,3.2882371784792728
2020-03-01,3.3014987250231984
2020-04-01,3.3157340106627102
2020-05-01,3.3295685320088637
2020-06-01,3.3439248480511012
2020-07-01,3.357876992445533
2020-08-01,3.372355367908019
2020-09-01,3.386896170718651
2020-10-01,3.4010276080475594
2020-11-01,3.4156920388109193
2020-12-01,3.429943623609595
2021-01-01,3.444732733427943
2021-02-01,3.4595856104078613
2021-03-01,3.4730561501091395
2021-04-01,3.4880311509971142
2021-05-01,3.5025845624768457
2021-06-01,3.5176868829307333
2021-07-01,3.532364029563874
2021-08-01,3.547594752072551
2021-09-01,3.5628911458728036
2021-10-01,3.5777569021286095
2021-11-01,3.5931833480225657
2021-12-01,3.608175495031042
2022-01-01,3.623733098739913
2022-02-01,3.639357783175178
2022-03-01,3.6535282992502633
2022-04-01,3.6692814535791367
2022-05-01,3.684591111239052
2022-06-01,3.7004782011039508
2022-07-01,3.715918023628773
2022-08-01,3.7319401877684824
2022-09-01,3.7480314357098505
2022-10-01,3.7636696686732414
2022-11-01,3.77989772667013
2022-12-01,3.795668918091918
2023-01-01,3.812034949322681
