,2x16,5x16,7x8
2016-03-01,0.9914626928707518,1.107839634049195,0.8427778074763647
2016-04-01,1.1196181852627674,0.9852467847473632,0.7619283442216503
2016-05-01,1.0118347803506291,1.018523659533407,1.187780289109892
2016-06-01,1.0147019525331071,1.017747517001019,1.420772298212771
2016-07-01,1.0465597412279228,1.0130189465936532,1.0
2016-08-01,1.164172481686338,1.0115105284207222,0.9997760090644989
2016-09-01,1.1019708930351018,0.997345300368781,1.0076108534097035
2016-10-01,1.0153011366143516,1.0097409896870895,1.0
2016-11-01,0.9957813969150312,1.0759905942838883,1.0
2016-12-01,1.019095316372982,0.9965401764850915,1.0
2017-01-01,0.9440079947956861,0.981134106724995,0.7695678665936926
2017-02-01,1.0114369958372433,1.0414788416143417,1.0
2017-03-01,1.0808601275676806,0.9951434492704478,1.0
2017-04-01,0.8572725471460655,0.9702901863444259,1.061604249736384
2017-05-01,1.043490921996064,0.9441234726349671,1.0
2017-06-01,1.0065588633236955,1.0040592285528291,0.8833200735462239
2017-07-01,1.0048307742604083,1.004459157770735,0.929254550639638
2017-08-01,0.9976274960353092,1.0063694651425295,0.9161265891063735
2017-09-01,1.0195537961144698,1.0296146409801985,1.0513758070853156
2017-10-01,0.9985071976947553,0.9934380749421924,0.998109606318192
2017-11-01,1.0369742949227247,0.992003399355545,0.9694380224384467
2017-12-01,0.9619269720694241,1.0045769983873951,1.0
2018-01-01,1.019272040133249,0.8946433750091028,0.9177281781566932
2018-02-01,0.9700025417622201,0.9790149405421182,1.2567749246480375
2018-03-01,0.9690308757679549,1.0018127354348678,0.8061168028667273
2018-04-01,1.0170070137840794,0.9850451114345936,0.8890505783950313
2018-05-01,1.067005869400201,1.0554721865814851,1.0547938221664093
2018-06-01,1.0119192143728226,1.0307624560791275,0.9837115209897176
2018-07-01,1.100130722076428,1.0501245248503759,0.9660575835182209
2018-08-01,1.073868507469296,1.002699623638658,1.0
2018-09-01,0.9776102931491892,1.0118943850096174,1.0
2018-10-01,1.0646994798609772,1.2072195828462482,1.632632098908293
2018-11-01,0.9723803921231968,1.0203665491162586,0.798628929156995
2018-12-01,0.9887555532511039,0.9187823125696261,0.5541884989746454
2019-01-01,1.0054286134629824,0.9652108578606519,1.3244343127917821
2019-02-01,0.8864178197246215,0.9521833957853328,0.6990918009724081
2019-03-01,1.019048027083102,0.9663609370067494,1.1512038740209174
2019-04-01,0.9962820908788866,1.0121942479763162,0.6580856324693771
2019-05-01,1.0206849917901561,0.9846940711719414,0.8414945095835548
2019-06-01,1.0293362183320862,1.0189313673201377,1.0163583530300446
2019-07-01,0.9833606542143837,0.9846054300698162,0.6639230467287428
2019-08-01,1.0029091470143985,0.9470713594985423,0.9417162365958185
2019-09-01,0.9435673071632217,1.035191739568103,0.8883074417846938
2019-10-01,1.0005073542444372,0.9735356012083042,0.6625110739448504
2019-11-01,0.9122928811650426,0.9704336894581822,1.2981816273788862
2019-12-01,1.0194186112114805,0.9869820764733126,0.8825390841131133
2020-01-01,1.004767125365698,0.9867083111134521,1.2003735848591373
2020-02-01,0.9998132453192007,0.9314583357386634,0.6479310768893501
2020-03-01,0.8631928053290793,0.9852582690434579,0.9532063224284116
2020-04-01,1.0038779930684623,0.9705268123798912,1.070869388503387
2020-05-01,0.9759117247638232,0.8861257590277749,0.9620232130319616
2020-06-01,1.0171444649020336,1.0017276858012365,1.0543958056810288
2020-07-01,1.0030290463509737,1.0038370253109103,0.995110618655387
2020-08-01,0.9127226876830699,0.9704268197716039,0.8844030865520589
2020-09-01,0.9597627277315904,1.016136888871209,0.9454729510691665
2020-10-01,1.093079429666414,0.8786549369603683,1.1385019810384684
2020-11-01,1.0532607523207251,1.044982761395786,1.2597583032609945
2020-12-01,0.9827886400848965,1.0480675143824696,1.0768589641848352
2021-01-01,0.9405963414604577,0.9093011046539725,0.9653166667729439
2021-03-01,1.07632919628249,1.1996009295669228,0.011755783231006012
2021-04-01,0.9673855976991395,0.83992907385214,1.3912202712880655
2021-05-01,0.9917910398374501,1.0056340885405204,0.8737871307327556
2021-06-01,1.0666772805117588,1.0096463589108067,1.0115331999672386
2021-07-01,0.9947442695875258,0.9896945213011205,1.2955893296133272
2021-08-01,0.993949237318488,0.9957733842151338,1.0030372208437448
2021-09-01,0.9977085071796966,0.9979154295891142,1.0681693723502284
2021-10-01,0.9928615062442551,1.0544499836923997,0.9202389252268441
2021-11-01,0.9961011215229111,0.9168763582491458,0.8705744201114056
2021-12-01,1.0293635415057285,1.045767418485463,0.9639089847217016
2022-01-01,1.0257826653710507,1.0024412839520251,1.0182621298138155
2022-02-01,1.0131513349725523,0.6296829221347081,1.0958904977056407
2022-03-01,1.1690025245131654,1.034813594120665,1.0104428276624278
2022-04-01,1.0182496932315306,0.786568767331991,0.9567220364873723
2022-05-01,1.0178727935773058,1.0810848666479758,1.0299592043066164
2022-06-01,0.9985350163979694,1.0085402924414455,1.059807562077732
2022-07-01,0.9237939251513656,0.9191120083450994,0.9964882822839686
2022-08-01,0.9946133020153282,1.012338189589451,1.0288263176468342
2022-09-01,0.9998612026801045,0.9801503462844415,0.9621148495639341
2022-10-01,0.9813160285308036,1.0282876551268982,0.9938609904684068
2022-11-01,0.8894467944653786,1.0108376035606357,1.050842921805818
2022-12-01,1.0418958748858005,1.0284258216688351,0.9377143072642239
2023-01-01,1.061110589870799,0.8434120478334209,0.9886818733175508
2023-02-01,0.8941695173371382,0.9215232927806134,0.9620993827341108
2023-03-01,1.0636785070932928,0.9863410108888622,1.0011136995242633
2023-04-01,0.9880634389170758,1.0185456008453895,0.9226599066112673
2023-05-01,1.0255309197744067,1.0051764329456367,0.9684410667771919
2023-06-01,1.0395340003639606,1.057702564399776,1.0823202842412472
2023-07-01,1.0130425873641127,0.9432656587798217,0.9452652713997592
2023-08-01,0.9090955051642327,0.9953537189242768,0.942134155101859
2023-09-01,0.9811391004301634,1.1499216998342197,0.9894270274255877
2023-10-01,0.8791633195241606,1.0054851100674456,1.0036242489725529
2023-11-01,0.8525931415024622,0.8675717264300484,1.099950233825556
2023-12-01,0.9960722648766409,1.0231551073017005,1.110037423634212
2024-01-01,1.0047001923375398,0.8850002753262275,1.0486285369768684
2024-02-01,1.1585085724779682,0.932247945773394,0.2836221681804739
2024-03-01,0.8669692289923735,0.8043453966173295,0.899422407792377
2024-04-01,0.9458752827190785,0.8959024842121824,0.8993709217494953
2024-05-01,0.9833246459526904,0.961726329286719,1.0611442235663235
2024-06-01,1.0114379243646567,1.0036988058993543,1.0583713815792133
2024-07-01,0.9925581459752726,0.977204705597426,0.9703832128143702
2024-08-01,0.981635088053257,0.977547024411935,0.945181485694517
2024-09-01,0.9675260319121792,0.9881602462980503,0.9683260020245976
2024-10-01,0.9689414841437326,0.9700925984280191,1.0253406077437899
2024-11-01,0.8768052324271566,0.911027863130739,1.0402066986571263
2024-12-01,0.9336346220931497,0.9350543726794627,0.7573596305689142
2025-01-01,0.9293965161365612,0.8356734335044649,1.0280230503991916
2025-02-01,0.9318032657000855,0.8069016445822976,0.8473836305670729
2025-03-01,0.9307158631250745,0.9206560231294251,0.8499110560048497
2025-04-01,0.9337156748011584,0.8837315766130575,0.8836789595087776
2025-05-01,0.9750081316085649,0.9534243341565306,1.0776564293840627
2025-06-01,1.0088791859599486,1.000406809325834,1.0571251662436243
2025-07-01,0.9891676239796087,0.9748271083979766,0.9696310665115989
2025-08-01,0.976729859143142,0.9745127255998399,0.9413107528362804
2025-09-01,0.9617732146421334,0.9806903404494522,0.9643660112256598
2025-10-01,0.9626956524182845,0.9611977940861849,1.02199417034182
2025-11-01,0.8616995702404943,0.8977397199701324,1.0396471696304321
2025-12-01,0.9217789084822728,0.9231649230229791,0.7268726925614301
2026-01-01,0.9180745047538876,0.8201446568420837,1.0278482320444238
2026-02-01,0.9229051253847718,0.7908915049591332,0.8470864079972792
2026-03-01,0.919031040747324,0.9078000134153856,0.8494773575695118
2026-04-01,0.9250670943058021,0.8750749591642789,0.8725179747562242
2026-05-01,0.9691247086459034,0.9475511826457229,1.0893378005514076
2026-06-01,1.0070786982365088,0.998090355480719,1.0562482515076894
2026-07-01,0.9867937076909579,0.9731624040465989,0.9691044418910005
2026-08-01,0.9733123927860261,0.9723987337153046,0.9386140184814108
2026-09-01,0.9577843087592032,0.9755108344812103,0.9616202207976411
2026-10-01,0.9583840972570801,0.9550576287321162,1.0196840937841498
2026-11-01,0.8513179609547299,0.8886072298666183,1.0392626243077974
2026-12-01,0.9136643322506393,0.9150272563454378,0.7060060800022454
2027-01-01,0.910356852312949,0.8095594615916514,1.0277290670606771
2027-02-01,0.9168635145937011,0.7800210276586808,0.8468846014375506
2027-03-01,0.9111244464394591,0.8991009292581091,0.8491838933242442
2027-04-01,0.9192363057364838,0.8692387521593952,0.8649933477550108
2027-05-01,0.965171614392178,0.9436049898195438,1.097186558244051
2027-06-01,1.0058730216253573,0.9965391678855428,1.055661035292146
2027-07-01,0.985209029296314,0.972051151290253,0.9687529001528442
2027-08-01,0.971038219929663,0.9709919655250716,0.9368194609262511
2027-09-01,0.9551378247765535,0.9720744336271192,0.9597984955926016
2027-10-01,0.9555315285569244,0.9509952329496387,1.0181557236631624
2027-11-01,0.8444684241111244,0.8825818319041216,1.0390089105257698
2027-12-01,0.9083243419983565,0.909672070875001,0.6922743083750571
2028-01-01,0.905291086239968,0.8026114779417166,1.0276508487246778
2028-02-01,0.912907648541591,0.772903364239076,0.8467524645379172
2028-03-01,0.9059472885982016,0.8934048570931563,0.8489917359098939
