,2x16,5x16,7x8
2016-03-01,1.0049078680509866,1.0718345121243225,0.8508068710668988
2016-04-01,1.1167313081900947,0.9843328680304604,0.7545760901869012
2016-05-01,1.0268422098776624,1.0248533020678254,1.162473886644865
2016-06-01,1.0148183302420737,1.0254954867793995,1.4326571493747373
2016-07-01,1.0450544939754776,1.0123178230966874,1.0
2016-08-01,1.1278623067437552,1.0119745964767524,0.9751419937853141
2016-09-01,1.1029014994191848,1.0083894585702062,1.0275098583609044
2016-10-01,1.0101222885159469,1.0085761508009727,1.0
2016-11-01,0.9974958837709311,0.9931299691920776,1.0
2016-12-01,1.0186070174447133,0.9952981936074545,1.0
2017-01-01,0.9500115459951682,0.9653501580213248,0.7472309834126609
2017-02-01,1.0203498280826164,1.0031254371387899,1.0
2017-03-01,1.0518514522652331,0.9776764798290011,1.0
2017-04-01,0.9647969116522134,0.970137025072137,1.2384564809123029
2017-05-01,1.045844963733543,1.0087470883711718,1.0
2017-06-01,1.0073875140732176,1.0004872341429627,0.9946878701811875
2017-07-01,1.0019155854502222,1.0021470612057175,0.9382169901930706
2017-08-01,0.9982441064718282,1.0034075673580451,0.9726807819713307
2017-09-01,1.018156298994435,1.0200019146081,1.206812102985749
2017-10-01,1.0063620036925212,0.9445126486396422,1.1440899706969134
2017-11-01,1.0453177806933722,0.9827456896278556,0.9972010089058398
2017-12-01,0.964274941265744,0.9772247368946593,1.0
2018-01-01,1.0107874867856015,0.8922673516254963,0.76788484134213
2018-02-01,0.9667814120326003,0.9753633001117268,1.2236645805656299
2018-03-01,1.0214342705733814,0.9990519476192489,0.881203622484871
2018-04-01,1.0062156625893826,0.9835328301012038,1.1701080378739561
2018-05-01,1.0319782368804091,1.034720783385954,1.006741947399618
2018-06-01,1.0045064014996266,1.0293133039073818,0.9871438191142162
2018-07-01,1.1002029957976949,1.0518313554818983,0.9882467411458732
2018-08-01,1.0720188578042142,0.9994755615734295,1.0
2018-09-01,0.9749983390409889,1.0210134349417281,1.0
2018-10-01,1.0715713045197928,1.2032512526258194,1.6157405303591472
2018-11-01,0.9743423745375508,1.0058100193333335,0.6379999699817237
2018-12-01,0.9897471671366685,0.9279499244024187,0.7430753174560405
2019-01-01,1.0373002065257808,0.966746815962191,1.1128659758952781
2019-02-01,0.9410126585728554,0.9556747483706938,0.7672124602852307
2019-03-01,1.0246958510261042,0.9509730800145759,1.106786027492206
2019-04-01,1.023097674828736,0.9890724941987069,0.6870419638443067
2019-05-01,1.0094215472611798,0.9880009410885401,0.8747200516835544
2019-06-01,1.0235677073094451,1.022546065990992,1.0275557217002163
2019-07-01,0.9840776255263303,0.9872659403252397,0.6553933379632638
2019-08-01,1.0028748655112063,0.9484965753830527,0.9662888135331034
2019-09-01,0.9460868864049864,1.032778030813084,0.9083431396311024
2019-10-01,1.001023992517213,0.9765659565183809,0.5727377822972092
2019-11-01,0.9117809494274114,0.9993023933429794,1.3250191507143738
2019-12-01,1.018172546973307,0.9940098578532154,0.8681300466524201
2020-01-01,1.0154475437801203,0.992399034439288,1.024225706983974
2020-02-01,1.0018108583379763,0.9342478905857551,0.7430989693726019
2020-03-01,0.8552877549938401,0.9523430109547617,0.8298759387425395
2020-04-01,1.014370435217281,0.9693746488803353,0.9707369528390867
2020-05-01,0.9793501144928506,1.0626503182720028,0.9362633331731183
2020-06-01,1.0164779837048608,1.0022780295899247,1.120787101297193
2020-07-01,0.9996840988505381,1.0074551096952742,1.0782272239343218
2020-08-01,0.9123162455995907,0.9580744264716085,0.8829023418269321
2020-09-01,0.9583897309298641,1.0168722779382102,0.9531934750490488
2020-10-01,1.0881518392833336,0.834983304223593,1.2640922915867459
2020-11-01,1.0259442856451828,1.043983597965657,1.1758821787207134
2020-12-01,0.9788782045894979,1.03864219955894,1.0331722623955337
2021-01-01,0.9132764197125056,0.9474490209394492,0.9741456179496153
2021-03-01,1.0309249902887858,1.0095158706288483,0.763774810556083
2021-04-01,0.9674412064966855,0.8387438949291217,1.2525137974047038
2021-05-01,0.9881198218653371,1.0144833903831598,0.877130362981597
2021-06-01,1.0669008657878511,1.0137855809160459,0.9610125549648959
2021-07-01,0.9948149583744816,0.9913266229440504,1.2714388296614076
2021-08-01,1.002485934454043,0.9941563424318949,0.9767689017926723
2021-09-01,0.9973652891329317,1.0020388597533922,1.14748763373317
2021-10-01,0.9971855507584461,1.047645389175008,0.9799164971397121
2021-11-01,1.0181386572675697,0.9200237024927991,0.9007447671847063
2021-12-01,1.0497859173150694,1.012037638781289,0.9684629518492993
2022-01-01,1.0121486886408062,0.9802822795120973,1.0109561345677387
2022-02-01,1.020241252336507,0.6234844843215496,1.0865444604231476
2022-03-01,1.1835149111202454,1.0247305481590758,0.9969752548484649
2022-04-01,1.009408116480669,0.894070037125147,0.963358850870593
2022-05-01,1.036022245811992,1.0709787352615543,1.0370204277132287
2022-06-01,0.9996042990321573,1.00777965705342,1.0487842188548497
2022-07-01,0.9195440329467005,0.9231607048365728,0.996587906528868
2022-08-01,0.9955114961163106,1.0182221105476552,1.020936902295091
2022-09-01,1.0055047095956653,0.9803645420304237,0.962609466368228
2022-10-01,0.9817014096446601,1.008735246147919,0.9979961772055966
2022-11-01,0.8715416605638983,1.0134229516189754,0.8114187943626985
2022-12-01,1.0420408709813735,1.0347623166030893,0.9108112245909951
2023-01-01,1.0720410833850207,0.7338831711200902,1.015173700535036
2023-02-01,0.8757819881639827,0.8847008341087681,0.9609174092131497
2023-03-01,1.1037008990677637,0.9882683554950381,1.0034343913410997
2023-04-01,0.9631846054897063,1.0116310864001028,0.9803704855828765
2023-05-01,1.0251335362670242,1.0012905804685261,0.9776173019664095
2023-06-01,1.0424485243431558,1.0610986772286801,1.136515736948598
2023-07-01,1.0131424098951163,0.9439676242549522,0.9980295489372403
2023-08-01,0.9211929338835225,1.0043600176786476,0.9399650428826528
2023-09-01,0.978818451302975,1.1583589564836074,0.9921420435786251
2023-10-01,0.8530682894398857,0.967948359729225,1.004832912755673
2023-11-01,0.8449710923529289,0.8695031777752498,1.032501355384119
2023-12-01,1.0437142947773137,1.0096308438467303,1.0507914993784009
2024-01-01,0.9807698265442552,0.8857357372066933,1.0524343141904529
2024-02-01,1.098073464447538,0.9212693129208359,0.26580556959026214
2024-03-01,0.8932002367967228,0.82284549058191,0.9359386145530838
2024-04-01,0.9580614528359999,0.9049710216878478,0.9374987031821548
2024-05-01,0.98189835028885,0.989837654561918,1.0553552330400426
2024-06-01,1.0103510012708368,1.0054071265363618,1.0829870159144046
2024-07-01,0.9911762060477112,0.9786240766992134,0.9871896997541044
2024-08-01,0.9795786358261347,0.9771250380012267,0.9475146310905057
2024-09-01,0.9676569540803295,0.9908661268753358,1.0040284291508017
2024-10-01,0.9669103873910273,0.9502683950909777,1.054081512390682
2024-11-01,0.8743929710909588,0.902135215565729,0.9818807945677054
2024-12-01,0.9418726453752843,0.927211658402328,0.7635091354861295
2025-01-01,0.9276611709508005,0.8227062092938924,0.9620135660998634
2025-02-01,0.9304534706415555,0.7940839778903154,0.8619312874698271
2025-03-01,0.9384874463081133,0.889069727505182,0.9268839455701895
2025-04-01,0.9459018449174306,0.8928001140881227,0.9218067409310932
2025-05-01,0.9735818359444154,0.9815356594313409,1.071867438855923
2025-06-01,1.0077922628659768,1.0021151299626663,1.0817408005785851
